Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
37,0,Travel_Rarely,Sales,9,2,Marketing,2,Male,46,2,2,Sales Executive,2,Married,1,No,14,3,1,2,5,2,3,5,2,0,3
46,0,Travel_Rarely,Research & Development,2,4,Medical,3,Male,46,3,5,Research Director,4,Divorced,7,Yes,17,3,3,1,24,3,3,2,1,2,2
36,0,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,90,3,3,Healthcare Representative,1,Married,7,Yes,13,3,4,1,15,1,3,12,8,5,7
44,1,Travel_Frequently,Research & Development,1,2,Medical,3,Male,99,3,1,Research Scientist,2,Divorced,1,Yes,12,3,3,3,6,2,2,5,3,2,3
37,0,Travel_Rarely,Human Resources,8,2,Other,3,Male,89,3,2,Human Resources,2,Divorced,2,No,13,3,3,0,19,4,2,10,0,4,7
35,1,Travel_Rarely,Sales,27,3,Life Sciences,3,Male,84,3,2,Sales Executive,4,Single,1,Yes,18,3,4,0,10,2,3,10,7,7,7
33,0,Travel_Rarely,Research & Development,8,4,Life Sciences,4,Male,90,4,1,Research Scientist,1,Married,6,No,19,3,2,1,14,1,3,10,8,7,6
28,0,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Male,82,3,1,Research Scientist,4,Married,1,No,11,3,3,1,5,6,4,5,3,0,3
39,0,Travel_Rarely,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,7,No,21,4,3,0,9,3,3,4,3,2,2
46,0,Non-Travel,Sales,26,2,Life Sciences,2,Male,98,2,2,Sales Executive,2,Single,8,No,15,3,3,0,6,3,3,2,2,2,2
40,0,Travel_Rarely,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,4,No,17,3,4,1,7,5,2,4,3,0,2
42,0,Travel_Rarely,Research & Development,13,3,Medical,2,Male,95,4,2,Healthcare Representative,1,Married,5,No,18,3,3,2,10,2,2,0,0,0,0
35,0,Non-Travel,Research & Development,2,2,Medical,2,Male,90,3,2,Manufacturing Director,4,Divorced,2,No,14,3,3,1,15,6,3,7,7,1,7
38,0,Non-Travel,Human Resources,2,3,Human Resources,1,Male,100,3,1,Human Resources,2,Divorced,5,No,13,3,4,3,13,3,3,11,10,3,8
34,1,Travel_Frequently,Research & Development,9,4,Life Sciences,4,Male,93,3,2,Laboratory Technician,1,Married,4,No,17,3,3,1,11,3,2,7,1,0,7
37,1,Travel_Rarely,Research & Development,10,4,Medical,4,Male,58,3,2,Manufacturing Director,1,Single,1,No,15,3,2,0,10,4,1,10,3,0,8
39,0,Travel_Frequently,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,2,No,18,3,4,1,7,6,3,2,1,2,2
43,0,Non-Travel,Research & Development,9,3,Life Sciences,1,Male,52,3,1,Research Scientist,3,Single,4,No,13,3,3,0,7,2,2,3,2,1,2
41,0,Travel_Rarely,Research & Development,5,3,Life Sciences,2,Male,85,4,2,Healthcare Representative,2,Single,3,No,12,3,1,0,11,3,1,3,2,1,2
41,0,Travel_Rarely,Sales,4,1,Marketing,3,Female,81,3,3,Sales Executive,3,Divorced,0,Yes,13,3,4,1,23,3,4,22,14,13,5
30,0,Travel_Rarely,Research & Development,10,3,Medical,1,Female,64,3,3,Manufacturing Director,3,Single,9,No,14,3,2,0,9,3,3,7,7,0,2
26,1,Travel_Rarely,Human Resources,20,2,Medical,4,Female,69,3,1,Human Resources,2,Married,0,Yes,11,3,3,0,6,3,3,5,1,1,4
46,1,Travel_Rarely,Research & Development,21,2,Medical,4,Female,66,3,2,Healthcare Representative,2,Married,4,No,22,4,4,1,13,2,4,9,7,3,7
40,0,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,4,No,17,3,4,1,12,3,3,5,3,0,3
34,0,Travel_Rarely,Sales,8,2,Technical Degree,2,Male,92,4,2,Sales Executive,3,Married,1,No,21,4,3,2,10,5,3,10,8,4,8
58,0,Non-Travel,Sales,2,3,Medical,2,Male,52,3,4,Manager,2,Divorced,4,No,22,4,4,1,37,0,2,16,9,14,14
35,0,Travel_Rarely,Research & Development,23,4,Medical,2,Male,91,1,1,Laboratory Technician,3,Married,0,No,16,3,2,1,6,2,4,5,4,0,3
47,0,Travel_Rarely,Research & Development,4,3,Life Sciences,3,Female,92,2,3,Manufacturing Director,2,Divorced,8,Yes,12,3,3,1,28,4,3,22,11,14,10
40,0,Travel_Rarely,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,2,No,12,3,2,1,15,3,3,7,4,7,7
54,0,Travel_Rarely,Research & Development,7,4,Medical,4,Female,68,3,2,Research Scientist,4,Married,4,No,15,3,2,1,14,2,2,7,1,1,7
31,0,Travel_Frequently,Sales,7,4,Marketing,1,Female,68,3,3,Sales Executive,1,Married,2,No,14,3,4,2,9,3,3,3,2,2,2
28,0,Travel_Rarely,Research & Development,1,3,Medical,3,Female,67,3,1,Research Scientist,1,Married,1,No,25,4,3,1,3,3,3,3,2,1,2
38,0,Travel_Rarely,Sales,2,4,Marketing,2,Female,77,1,2,Sales Representative,4,Married,2,Yes,20,4,1,2,20,4,2,4,2,0,3
26,0,Travel_Rarely,Sales,10,3,Medical,3,Male,46,3,2,Sales Executive,4,Single,1,No,13,3,1,0,5,4,3,5,3,1,2
58,0,Travel_Frequently,Research & Development,15,4,Life Sciences,1,Male,87,3,4,Research Director,3,Married,2,Yes,14,3,2,0,23,3,3,2,2,2,2
18,0,Non-Travel,Research & Development,14,3,Medical,2,Female,33,3,1,Research Scientist,3,Single,1,No,16,3,3,0,0,4,1,0,0,0,0
31,1,Travel_Rarely,Human Resources,18,5,Human Resources,4,Male,89,4,1,Human Resources,1,Married,0,No,17,3,3,0,2,4,3,1,0,0,0
29,1,Travel_Rarely,Human Resources,13,3,Human Resources,1,Male,56,2,1,Human Resources,1,Divorced,4,Yes,15,3,4,3,4,3,3,2,2,2,0
45,0,Non-Travel,Sales,2,4,Life Sciences,3,Female,67,3,2,Sales Executive,3,Married,4,No,22,4,2,2,10,3,4,8,7,5,7
36,0,Travel_Rarely,Research & Development,2,4,Other,4,Female,73,3,2,Research Scientist,2,Married,4,Yes,22,4,4,1,15,2,3,1,0,0,0
43,0,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,92,3,2,Sales Executive,4,Married,1,No,20,4,3,1,7,5,3,7,7,7,7
27,0,Travel_Frequently,Research & Development,5,2,Life Sciences,4,Female,53,3,1,Laboratory Technician,4,Single,0,Yes,14,3,3,0,6,3,2,5,4,0,2
29,0,Travel_Frequently,Research & Development,20,1,Medical,4,Male,40,3,1,Laboratory Technician,4,Married,1,No,13,3,2,0,11,3,4,11,8,3,10
32,0,Travel_Frequently,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,8,No,13,3,3,0,4,2,4,0,0,0,0
42,0,Non-Travel,Research & Development,10,4,Technical Degree,3,Male,38,3,1,Research Scientist,3,Married,3,No,22,4,2,2,10,1,2,6,3,3,3
47,0,Travel_Rarely,Research & Development,9,4,Life Sciences,2,Female,64,3,1,Laboratory Technician,3,Single,4,No,12,3,3,0,7,2,3,2,2,2,0
46,0,Travel_Rarely,Research & Development,2,2,Life Sciences,4,Male,82,3,3,Manufacturing Director,4,Divorced,3,No,14,3,3,1,12,4,2,9,8,4,7
28,0,Non-Travel,Human Resources,1,2,Life Sciences,3,Male,43,3,1,Human Resources,4,Divorced,1,No,15,3,2,1,3,2,3,3,2,2,2
29,0,Travel_Rarely,Research & Development,29,1,Life Sciences,4,Male,93,1,2,Healthcare Representative,3,Divorced,8,No,17,3,4,2,11,3,3,7,0,1,6
42,0,Travel_Rarely,Research & Development,8,3,Life Sciences,4,Male,81,3,1,Laboratory Technician,3,Single,4,No,13,3,4,0,8,3,3,0,0,0,0
32,1,Travel_Rarely,Sales,2,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,7,Yes,12,3,3,0,7,3,2,2,2,2,2
46,0,Travel_Rarely,Sales,3,3,Technical Degree,1,Female,45,4,4,Sales Executive,1,Divorced,2,No,12,3,4,1,25,5,3,19,17,2,8
27,0,Travel_Rarely,Sales,23,1,Medical,2,Female,36,2,2,Sales Representative,3,Married,1,No,21,4,4,1,9,5,3,9,8,5,8
29,0,Travel_Rarely,Human Resources,6,1,Medical,4,Male,87,2,1,Human Resources,2,Married,1,No,11,3,4,0,1,3,3,1,0,0,0
43,0,Travel_Rarely,Research & Development,6,3,Medical,1,Female,81,2,5,Manager,3,Married,7,No,13,3,4,0,21,2,3,16,12,6,14
48,0,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,91,2,5,Research Director,2,Married,4,No,12,3,4,0,29,3,3,22,10,12,9
29,1,Travel_Frequently,Research & Development,24,2,Life Sciences,4,Male,73,2,1,Research Scientist,4,Single,1,Yes,24,4,2,0,1,3,2,1,0,1,0
46,1,Travel_Rarely,Sales,10,3,Life Sciences,3,Female,64,3,3,Sales Executive,2,Married,5,No,21,4,3,3,14,2,3,8,7,0,7
27,0,Travel_Frequently,Research & Development,15,3,Life Sciences,4,Female,77,2,1,Research Scientist,1,Married,0,No,19,3,4,1,8,2,2,7,6,7,3
39,0,Travel_Rarely,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,8,No,14,3,2,3,7,2,3,2,2,2,2
55,0,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Male,98,2,1,Research Scientist,4,Married,8,No,20,4,2,1,19,2,4,5,2,0,4
28,0,Travel_Rarely,Sales,3,3,Medical,2,Female,78,3,1,Sales Representative,2,Married,1,No,19,3,4,1,1,3,3,1,0,0,0
30,1,Travel_Rarely,Sales,9,3,Medical,2,Male,89,3,1,Sales Representative,4,Single,1,No,13,3,3,0,1,3,2,1,0,0,0
22,1,Travel_Rarely,Research & Development,7,1,Life Sciences,4,Male,75,3,1,Research Scientist,2,Single,1,Yes,23,4,1,0,1,2,3,1,0,0,0
36,0,Travel_Rarely,Sales,10,4,Technical Degree,2,Female,63,2,2,Sales Executive,3,Married,1,Yes,13,3,1,1,10,4,3,10,9,1,7
31,0,Travel_Rarely,Research & Development,20,3,Life Sciences,2,Male,89,3,2,Laboratory Technician,3,Divorced,1,No,11,3,1,1,10,2,3,10,8,0,2
34,0,Travel_Rarely,Sales,4,3,Life Sciences,3,Male,64,3,3,Sales Executive,4,Married,2,Yes,13,3,4,3,9,3,3,5,3,1,0
29,0,Travel_Rarely,Research & Development,7,3,Life Sciences,4,Male,59,3,1,Laboratory Technician,1,Single,3,No,14,3,2,0,11,2,3,3,2,1,2
37,0,Travel_Rarely,Research & Development,7,4,Medical,4,Male,78,3,2,Research Scientist,1,Married,5,Yes,22,4,3,1,16,2,3,5,3,0,4
35,0,Travel_Rarely,Research & Development,16,2,Other,4,Female,44,2,2,Manufacturing Director,2,Married,0,Yes,11,3,4,0,4,2,3,3,2,0,2
45,0,Travel_Rarely,Research & Development,25,2,Life Sciences,2,Female,93,2,2,Manufacturing Director,4,Married,0,No,13,3,4,2,10,2,2,9,8,3,8
36,0,Travel_Frequently,Human Resources,2,1,Human Resources,2,Male,94,2,2,Human Resources,4,Single,1,No,21,4,4,0,10,2,2,10,1,0,8
40,0,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,2,No,11,3,1,1,22,3,3,19,7,11,16
26,0,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,90,2,1,Research Scientist,3,Married,1,Yes,13,3,3,1,1,3,2,1,0,1,0
27,0,Travel_Rarely,Sales,2,2,Medical,1,Female,89,4,2,Sales Executive,3,Single,0,No,14,3,2,0,9,5,2,8,7,0,7
48,0,Travel_Frequently,Research & Development,22,3,Medical,4,Female,58,3,4,Manager,4,Divorced,3,No,11,3,2,1,24,3,3,22,17,4,7
44,0,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,78,4,2,Healthcare Representative,1,Married,2,No,15,3,4,1,10,5,3,2,0,2,2
34,1,Non-Travel,Research & Development,16,4,Technical Degree,4,Male,85,1,1,Research Scientist,1,Married,1,Yes,23,4,2,1,5,2,3,5,2,3,0
56,1,Travel_Rarely,Research & Development,24,2,Life Sciences,1,Male,97,3,1,Laboratory Technician,4,Single,1,No,16,3,4,0,5,3,3,4,2,1,0
36,0,Travel_Rarely,Sales,17,2,Marketing,3,Male,33,2,2,Sales Executive,2,Married,2,No,16,3,3,2,12,1,1,4,2,1,3
41,0,Travel_Rarely,Sales,8,3,Marketing,3,Female,54,3,2,Sales Executive,2,Married,5,No,21,4,3,1,14,3,3,5,4,1,4
42,0,Travel_Rarely,Research & Development,6,3,Medical,3,Male,83,3,3,Research Director,1,Married,9,No,13,3,2,1,18,3,4,13,7,5,7
31,0,Travel_Rarely,Sales,10,2,Medical,3,Female,86,3,2,Sales Executive,4,Divorced,2,Yes,11,3,4,1,8,2,3,5,2,1,4
34,0,Travel_Rarely,Sales,3,1,Medical,4,Female,75,2,2,Sales Executive,4,Married,3,Yes,12,3,3,0,9,3,2,4,2,0,1
31,0,Travel_Rarely,Research & Development,4,3,Medical,1,Female,62,4,1,Laboratory Technician,3,Divorced,8,No,12,3,2,1,4,0,2,2,2,2,2
26,0,Travel_Frequently,Research & Development,6,3,Other,3,Male,61,4,1,Laboratory Technician,4,Married,0,No,18,3,1,1,8,3,3,7,7,7,7
45,0,Travel_Frequently,Research & Development,1,4,Medical,2,Male,44,3,2,Healthcare Representative,3,Single,4,No,12,3,3,0,12,3,3,4,2,0,3
33,0,Travel_Rarely,Sales,10,4,Marketing,2,Male,43,3,2,Sales Executive,3,Single,1,No,14,3,2,0,10,2,2,10,4,0,9
28,0,Travel_Frequently,Sales,1,2,Life Sciences,3,Male,42,2,2,Sales Executive,4,Married,1,Yes,12,3,3,1,7,2,3,7,7,0,7
29,1,Travel_Frequently,Sales,24,3,Technical Degree,3,Male,45,4,1,Sales Representative,1,Single,1,No,17,3,4,0,1,3,3,1,0,0,0
39,0,Non-Travel,Sales,21,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,6,No,19,3,3,1,10,1,3,3,2,1,2
27,0,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Male,41,3,1,Research Scientist,2,Married,1,No,11,3,3,1,6,3,2,5,3,1,2
34,0,Travel_Frequently,Research & Development,22,4,Other,3,Male,86,2,2,Research Scientist,4,Married,1,Yes,15,3,2,0,16,3,3,15,10,6,11
28,1,Travel_Rarely,Sales,13,2,Marketing,4,Female,84,3,2,Sales Executive,3,Single,3,Yes,11,3,4,0,6,0,3,2,0,2,2
47,0,Non-Travel,Research & Development,14,4,Technical Degree,3,Male,64,3,2,Research Scientist,2,Married,8,No,18,3,3,1,16,4,4,8,7,1,7
56,0,Travel_Rarely,Sales,11,5,Marketing,4,Female,89,2,2,Sales Executive,1,Married,4,No,16,3,3,1,6,3,3,0,0,0,0
39,0,Travel_Rarely,Research & Development,9,2,Medical,1,Male,87,3,2,Manufacturing Director,1,Married,1,No,25,4,4,1,10,3,3,10,0,7,9
38,0,Travel_Frequently,Research & Development,8,3,Medical,4,Female,58,2,2,Research Scientist,2,Divorced,1,Yes,16,3,3,1,20,3,3,20,11,0,7
58,0,Travel_Rarely,Sales,21,3,Life Sciences,4,Female,72,3,4,Manager,4,Married,4,Yes,13,3,3,1,29,2,2,1,0,0,0
32,1,Travel_Frequently,Research & Development,5,2,Life Sciences,1,Female,47,4,1,Research Scientist,3,Single,3,Yes,14,3,1,0,8,2,3,4,1,0,3
38,0,Travel_Rarely,Research & Development,9,2,Life Sciences,2,Male,71,3,1,Research Scientist,4,Divorced,2,No,19,3,4,2,10,0,4,5,2,0,3
49,0,Travel_Frequently,Research & Development,2,1,Life Sciences,2,Male,42,3,5,Research Director,4,Married,3,No,15,3,4,0,28,3,3,5,4,4,3
42,0,Travel_Rarely,Sales,12,4,Marketing,2,Male,77,3,2,Sales Executive,4,Divorced,3,Yes,12,3,3,2,14,4,3,0,0,0,0
27,1,Travel_Frequently,Human Resources,22,3,Human Resources,1,Female,58,2,1,Human Resources,2,Married,1,No,12,3,1,0,1,2,3,1,0,0,0
35,0,Travel_Rarely,Sales,18,4,Medical,2,Male,71,3,2,Sales Executive,1,Married,0,No,16,3,4,1,6,2,1,5,3,0,4
28,0,Non-Travel,Research & Development,16,3,Medical,3,Male,49,3,1,Research Scientist,3,Single,1,No,14,3,3,0,5,3,2,5,3,1,4
31,0,Non-Travel,Research & Development,3,2,Medical,3,Male,48,3,1,Research Scientist,1,Divorced,1,Yes,13,3,4,1,4,3,4,4,2,2,3
36,0,Non-Travel,Research & Development,9,4,Life Sciences,1,Male,66,4,1,Laboratory Technician,2,Married,1,No,22,4,2,0,5,3,3,5,4,0,2
34,0,Travel_Rarely,Sales,1,3,Marketing,1,Male,32,3,3,Sales Executive,4,Single,1,No,21,4,1,0,14,3,2,14,8,2,1
34,0,Travel_Rarely,Sales,13,4,Medical,4,Male,39,3,3,Sales Executive,3,Divorced,1,No,18,3,3,1,9,2,2,8,7,1,1
26,0,Travel_Rarely,Research & Development,1,3,Medical,3,Male,95,3,1,Laboratory Technician,1,Single,0,No,13,3,4,0,8,6,2,7,7,7,6
29,0,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,89,3,2,Healthcare Representative,1,Married,0,No,12,3,1,1,6,5,2,5,3,0,2
32,0,Non-Travel,Research & Development,15,4,Medical,3,Female,34,3,2,Healthcare Representative,4,Divorced,5,No,18,3,2,1,9,6,3,5,1,1,2
31,0,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Male,48,1,2,Research Scientist,1,Married,1,No,21,4,2,0,10,6,3,10,8,8,7
28,1,Travel_Rarely,Research & Development,17,3,Technical Degree,3,Male,32,2,1,Laboratory Technician,4,Divorced,5,No,12,3,1,1,6,2,2,4,1,0,3
38,0,Travel_Rarely,Sales,1,3,Life Sciences,1,Male,59,2,1,Sales Representative,1,Single,4,No,14,3,1,0,20,3,2,1,0,0,0
35,0,Travel_Rarely,Sales,7,4,Life Sciences,3,Female,55,3,2,Sales Executive,4,Married,1,Yes,11,3,4,0,10,2,3,10,8,0,9
27,0,Travel_Rarely,Sales,9,3,Marketing,4,Male,44,3,2,Sales Executive,4,Single,1,No,14,3,1,0,7,5,3,7,7,0,7
32,0,Travel_Rarely,Research & Development,5,4,Life Sciences,4,Male,56,2,2,Manufacturing Director,4,Single,8,No,24,4,2,0,8,1,3,1,0,0,0
31,1,Travel_Frequently,Sales,26,4,Marketing,1,Male,63,3,2,Sales Executive,4,Married,1,Yes,11,3,3,0,10,4,3,10,7,0,8
53,1,Travel_Rarely,Sales,24,4,Life Sciences,1,Male,66,3,3,Sales Executive,1,Single,6,Yes,13,3,2,0,15,2,2,2,2,2,2
54,0,Travel_Rarely,Research & Development,9,2,Life Sciences,1,Female,67,3,2,Research Scientist,3,Married,3,No,11,3,3,2,9,6,2,4,3,2,3
33,0,Travel_Frequently,Research & Development,7,2,Life Sciences,4,Male,36,3,2,Healthcare Representative,3,Divorced,1,No,20,4,3,3,9,2,3,9,7,2,8
43,0,Travel_Rarely,Research & Development,11,3,Life Sciences,1,Male,30,3,3,Healthcare Representative,3,Married,1,No,17,3,2,1,10,1,3,10,9,0,9
38,0,Travel_Frequently,Human Resources,1,4,Other,4,Male,88,3,1,Human Resources,2,Married,0,Yes,11,3,2,1,7,2,3,6,2,1,2
55,0,Travel_Rarely,Human Resources,26,4,Human Resources,3,Male,71,4,5,Manager,2,Married,4,Yes,18,3,1,1,35,0,3,10,9,1,4
31,0,Travel_Rarely,Research & Development,2,1,Medical,4,Female,59,1,1,Laboratory Technician,4,Divorced,1,Yes,11,3,3,3,1,4,3,1,0,0,0
39,0,Travel_Rarely,Sales,15,4,Marketing,2,Male,77,3,4,Sales Executive,1,Single,0,No,12,3,1,0,21,3,3,20,8,11,10
42,0,Non-Travel,Research & Development,23,2,Life Sciences,4,Male,37,2,2,Research Scientist,3,Single,1,No,12,3,4,0,20,2,3,20,9,3,7
31,0,Non-Travel,Research & Development,10,3,Medical,3,Female,40,3,3,Research Director,3,Married,4,No,20,4,3,1,13,2,4,11,7,4,8
54,0,Travel_Rarely,Research & Development,10,3,Medical,3,Female,77,3,2,Manufacturing Director,1,Single,6,Yes,19,3,4,0,9,3,3,5,2,1,4
24,0,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Male,45,2,2,Healthcare Representative,3,Single,1,No,12,3,2,0,4,2,2,4,3,1,2
23,0,Travel_Rarely,Research & Development,12,2,Other,4,Male,78,3,1,Laboratory Technician,4,Single,1,No,13,3,3,0,5,6,4,5,2,1,4
40,0,Travel_Frequently,Research & Development,11,3,Technical Degree,4,Female,73,3,2,Laboratory Technician,3,Married,1,No,11,3,1,1,10,2,4,10,9,9,4
40,0,Travel_Rarely,Sales,2,2,Marketing,2,Female,92,3,2,Sales Executive,2,Married,3,No,14,3,3,1,15,4,3,11,8,5,10
25,0,Travel_Rarely,Human Resources,2,3,Human Resources,3,Female,82,3,1,Human Resources,2,Married,4,No,14,3,3,0,6,3,3,2,0,1,2
30,0,Travel_Rarely,Research & Development,1,2,Medical,4,Male,76,3,1,Laboratory Technician,2,Married,1,No,13,3,3,0,12,6,2,12,8,1,7
25,0,Travel_Rarely,Research & Development,2,1,Other,4,Male,57,3,1,Laboratory Technician,3,Divorced,6,Yes,19,3,3,1,7,2,2,2,2,0,2
47,0,Travel_Rarely,Research & Development,25,3,Medical,1,Male,84,3,3,Healthcare Representative,3,Single,2,No,23,4,2,0,25,3,3,17,14,12,11
33,0,Non-Travel,Research & Development,1,2,Medical,2,Male,59,2,1,Laboratory Technician,3,Divorced,1,No,12,3,3,3,1,2,2,1,1,0,0
38,0,Travel_Rarely,Sales,1,4,Life Sciences,4,Male,86,3,2,Sales Executive,2,Married,0,No,15,3,1,2,16,3,3,15,13,5,8
31,0,Travel_Rarely,Sales,2,2,Life Sciences,1,Male,54,3,1,Sales Representative,3,Married,0,No,19,3,3,1,3,1,3,2,2,1,2
38,0,Travel_Frequently,Research & Development,6,4,Life Sciences,1,Male,72,2,2,Manufacturing Director,3,Married,2,No,11,3,4,1,10,1,3,8,3,7,7
42,0,Travel_Rarely,Research & Development,18,4,Life Sciences,4,Male,35,3,2,Research Scientist,1,Divorced,6,Yes,17,3,3,1,9,3,2,4,3,1,2
41,0,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,76,3,1,Research Scientist,4,Married,3,No,22,4,1,1,12,3,3,5,3,1,0
47,0,Non-Travel,Research & Development,1,1,Medical,3,Female,98,3,3,Research Director,2,Married,0,No,18,3,1,2,14,3,1,13,8,5,12
35,0,Travel_Rarely,Research & Development,11,4,Medical,4,Male,43,3,1,Laboratory Technician,3,Married,7,Yes,11,3,3,1,5,3,3,2,2,2,2
22,0,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Male,63,3,1,Research Scientist,3,Single,0,No,12,3,4,0,4,2,4,3,2,1,2
35,0,Travel_Rarely,Research & Development,9,4,Medical,2,Male,48,3,2,Research Scientist,3,Single,1,No,19,3,2,0,10,5,3,10,7,0,8
33,0,Travel_Rarely,Research & Development,15,2,Medical,2,Female,95,3,2,Healthcare Representative,4,Married,0,Yes,13,3,1,1,10,6,3,9,7,8,1
32,0,Travel_Rarely,Research & Development,29,4,Life Sciences,3,Female,49,2,1,Laboratory Technician,2,Single,1,No,13,3,3,0,6,3,3,6,2,4,1
40,0,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,83,3,1,Laboratory Technician,4,Married,8,No,19,3,3,2,8,3,2,1,0,0,0
32,0,Travel_Rarely,Sales,1,4,Medical,2,Male,68,2,1,Sales Representative,2,Married,0,No,14,3,2,1,3,2,3,2,2,2,2
39,0,Travel_Rarely,Research & Development,24,1,Life Sciences,1,Male,52,3,2,Research Scientist,4,Single,7,No,13,3,1,0,18,2,3,7,7,1,7
38,0,Travel_Rarely,Research & Development,10,3,Medical,2,Female,99,1,3,Research Director,3,Married,3,No,12,3,1,1,20,3,3,18,16,1,11
32,0,Travel_Rarely,Sales,1,4,Marketing,3,Female,48,3,3,Sales Executive,4,Married,1,No,19,3,3,2,14,3,3,14,10,5,7
37,0,Travel_Rarely,Research & Development,10,3,Life Sciences,3,Female,42,4,3,Research Director,4,Married,1,Yes,25,4,1,1,16,2,3,16,11,6,8
25,0,Travel_Rarely,Sales,8,2,Other,1,Female,85,3,2,Sales Executive,3,Divorced,0,Yes,22,4,2,1,6,3,2,5,3,0,4
52,0,Non-Travel,Sales,29,4,Life Sciences,1,Male,40,3,1,Sales Representative,4,Divorced,2,No,15,3,2,2,16,3,2,9,8,0,0
44,0,Travel_Rarely,Research & Development,1,3,Medical,2,Male,42,3,1,Research Scientist,4,Single,6,Yes,12,3,3,0,6,2,3,4,3,1,2
21,0,Travel_Rarely,Sales,5,1,Medical,3,Male,58,3,1,Sales Representative,1,Single,1,Yes,11,3,4,0,2,6,3,2,2,1,2
39,0,Non-Travel,Research & Development,9,3,Life Sciences,4,Male,87,3,5,Manager,4,Single,2,No,13,3,3,0,21,3,2,6,0,1,3
23,1,Travel_Frequently,Sales,9,3,Marketing,4,Male,33,3,1,Sales Representative,1,Married,1,No,19,3,1,1,1,3,2,1,0,1,0
36,0,Travel_Rarely,Sales,3,3,Medical,1,Female,94,2,3,Sales Executive,4,Married,0,No,19,3,3,2,10,2,3,9,7,3,4
36,0,Travel_Frequently,Research & Development,4,2,Life Sciences,4,Female,97,3,2,Manufacturing Director,2,Divorced,7,No,13,3,2,3,18,3,3,4,2,0,2
56,0,Non-Travel,Research & Development,1,4,Life Sciences,3,Male,57,3,2,Healthcare Representative,3,Divorced,1,No,21,4,1,1,13,2,2,13,12,1,9
29,1,Travel_Rarely,Research & Development,1,4,Medical,1,Male,36,3,1,Research Scientist,4,Married,9,Yes,14,3,2,3,4,3,4,2,2,2,2
42,0,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,56,3,5,Manager,3,Married,5,No,11,3,1,0,24,2,2,22,6,4,14
56,1,Travel_Rarely,Research & Development,7,2,Technical Degree,4,Male,72,3,1,Laboratory Technician,3,Married,8,No,11,3,4,1,14,4,1,10,9,9,8
41,0,Travel_Rarely,Research & Development,28,4,Life Sciences,1,Female,60,2,4,Manufacturing Director,2,Married,0,No,23,4,3,1,21,3,3,20,7,0,10
34,0,Travel_Rarely,Sales,28,3,Marketing,4,Female,95,2,2,Sales Executive,3,Married,1,No,21,4,4,2,8,2,3,8,7,1,7
36,0,Non-Travel,Sales,15,4,Marketing,4,Male,88,1,2,Sales Executive,4,Divorced,1,No,24,4,1,1,15,4,2,15,12,11,11
41,0,Travel_Rarely,Sales,3,3,Life Sciences,3,Male,57,2,2,Sales Executive,2,Divorced,2,No,11,3,3,1,14,5,3,5,4,0,4
32,0,Travel_Rarely,Research & Development,2,3,Technical Degree,4,Male,78,3,1,Research Scientist,1,Single,1,No,14,3,4,0,4,4,3,4,2,1,2
35,0,Travel_Rarely,Human Resources,26,4,Life Sciences,3,Female,31,3,3,Human Resources,4,Single,1,Yes,16,3,3,0,9,2,3,9,0,1,7
38,0,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,100,3,2,Sales Executive,4,Married,1,No,11,3,3,1,10,1,3,10,7,1,9
